Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
3227,35,70538.26,29969.81,537,48,Yes
3228,46,80140.05,32410.25,685,48,Yes
3229,57,54047.53,21975.58,724,12,No
3230,41,83713.88,7586.53,632,48,Yes
3231,51,62776.02,15886.51,638,12,Yes
3232,45,69066.2,16763.6,724,48,No
3233,43,73554.19,22937.72,619,48,Yes
3234,44,39275.02,20449.97,624,60,Yes
3235,58,44926.54,14493.61,699,12,No
3236,48,44428.64,9986.81,707,48,No
3237,41,76083.26,13051.38,664,36,Yes
3238,63,55418.15,12757.22,784,12,No
3239,38,90413.73,32972.62,732,12,Yes
3240,56,60050.64,13842.73,655,12,No
3241,55,37929.39,20481.09,590,60,Yes
3242,29,49913.74,27747.53,749,12,No
3243,58,61760.65,21559.19,752,60,No
3244,50,67727.85,11311.98,673,36,No
3245,64,45227.43,27880.68,699,24,No
3246,54,68527.21,22833.5,729,60,No
3247,52,72533.14,3000.0,792,48,No
3248,23,50385.79,29965.77,742,12,No
3249,23,89537.36,26987.04,711,24,No
3250,48,52010.11,22708.0,745,60,No
3251,64,45001.83,33078.11,761,48,No
3252,35,37061.66,26803.74,699,24,No
3253,61,78309.61,29023.53,744,36,No
3254,43,60343.24,28291.21,633,60,No
3255,60,52810.71,26056.35,752,60,No
3256,31,37887.92,5672.94,633,36,Yes
3257,52,54161.24,6628.26,609,60,Yes
3258,56,95721.68,26806.72,671,12,No
3259,53,27832.69,29853.21,586,60,Yes
3260,44,50525.12,14358.61,638,12,Yes
3261,59,86891.76,11089.9,706,60,No
3262,54,78734.6,22101.2,699,48,No
3263,48,51440.61,8383.56,725,48,No
3264,57,63053.93,18648.82,726,24,No
3265,27,66944.06,17159.15,706,48,No
3266,24,62007.58,18204.35,620,36,No
3267,57,86766.75,35075.45,745,24,Yes
3268,21,65096.31,14928.07,672,48,Yes
3269,21,77032.74,20427.27,697,12,Yes
3270,40,62723.98,9502.75,687,60,No
3271,39,29514.17,27522.99,790,48,No
3272,49,42113.81,18563.32,596,12,Yes
3273,30,45226.83,29426.47,656,24,Yes
3274,38,56260.71,3000.0,717,60,No
3275,48,91176.21,19534.95,682,48,No
3276,55,65436.17,21057.02,646,24,No
3277,63,58413.18,27292.19,546,48,Yes
3278,51,78578.37,14864.01,660,24,Yes
3279,47,38221.74,26294.6,705,48,No
3280,31,52654.57,15780.52,718,12,No
3281,58,50440.07,20750.06,668,36,No
3282,25,65970.62,27375.61,692,12,Yes
3283,28,73437.54,12561.84,600,60,Yes
3284,54,67072.28,25924.68,707,48,Yes
3285,32,67309.75,22679.22,681,36,No
3286,58,54583.36,17330.61,692,36,No
3287,21,64811.4,14654.35,665,60,Yes
3288,51,47402.43,3193.37,695,60,No
3289,24,70112.08,19357.87,724,36,No
3290,25,52490.95,17343.99,698,60,Yes
3291,50,43177.36,25113.05,552,60,Yes
3292,44,60567.29,24303.98,699,48,No
3293,23,31303.26,28560.94,653,12,No
3294,31,82115.55,28853.83,630,24,Yes
3295,24,71956.48,45244.3,774,36,No
3296,46,65054.55,24109.28,615,24,Yes
3297,47,35644.73,13116.24,623,36,Yes
3298,63,49497.15,26609.54,523,36,Yes
3299,47,60608.38,32847.23,781,12,No
3300,62,56053.43,23799.18,742,36,No
3301,26,34671.53,3005.67,657,36,No
3302,35,40253.56,24442.88,723,12,Yes
3303,50,55753.58,14961.03,524,60,Yes
3304,62,40750.66,9424.59,713,24,No
3305,57,80570.81,21493.49,620,36,No
3306,57,67418.08,7793.48,797,12,No
3307,62,47948.04,28185.18,706,36,No
3308,57,77537.32,25847.03,689,12,No
3309,55,74515.6,19306.65,623,24,Yes
3310,43,64334.38,15599.37,623,48,Yes
3311,26,59406.21,18527.21,721,60,No
3312,24,55522.89,11912.68,622,48,Yes
3313,38,51900.92,19383.65,619,12,No
3314,29,39948.12,3000.0,778,36,No
3315,49,82924.93,20709.68,700,60,Yes
3316,33,52192.3,20913.76,603,24,Yes
3317,37,60423.01,26761.2,719,60,No
3318,52,46346.28,22398.49,660,36,No
3319,42,56108.24,27818.68,556,48,Yes
3320,24,102761.66,24376.25,645,12,Yes
3321,25,49110.03,28292.19,607,48,Yes
3322,57,81728.94,40971.4,698,60,No
3323,61,59582.92,23360.14,634,36,Yes
3324,33,70199.08,21472.19,686,12,No
3325,54,78668.7,29496.39,727,36,No
3326,42,64084.01,16254.15,845,36,No
3327,43,54724.39,19046.5,819,60,No
3328,23,57208.64,23367.96,696,48,No
3329,62,57713.57,20579.32,676,36,Yes
3330,54,87965.56,20543.31,638,36,No
3331,52,37738.11,27198.23,565,36,Yes
3332,41,33439.1,6431.56,520,12,Yes
3333,64,34439.21,36267.67,621,36,No
3334,41,46591.03,23887.2,795,36,No
3335,64,70501.25,16797.91,792,60,No
3336,31,71421.29,33024.42,685,36,Yes
3337,59,50887.46,20828.27,713,36,No
3338,24,59572.63,21039.19,638,60,Yes
3339,21,43255.52,18282.37,678,12,Yes
3340,48,44646.72,31741.55,626,48,Yes
3341,44,68698.0,19925.19,626,60,Yes
3342,55,75715.26,15532.67,723,12,No
3343,33,52847.72,27990.18,638,48,Yes
3344,54,84525.23,29463.64,714,36,No
3345,31,74484.08,32852.87,670,60,No
3346,56,83875.89,25068.79,779,36,No
3347,37,55485.93,29170.13,719,60,No
3348,55,82810.29,17925.97,697,48,Yes
3349,38,92693.14,28206.4,580,12,Yes
3350,60,53812.24,25940.18,646,60,Yes
3351,42,57687.46,24243.68,676,12,Yes
3352,44,45784.22,7543.0,684,36,No
3353,39,42836.77,16894.61,726,36,Yes
3354,57,43011.73,19634.28,694,48,No
3355,59,47828.01,24252.77,608,48,Yes
3356,41,64121.07,39205.9,721,24,No
3357,28,48462.01,26873.95,648,24,Yes
3358,48,63662.44,13519.89,635,48,No
3359,25,63972.68,16158.05,603,36,Yes
3360,37,52948.13,31118.91,655,12,Yes
3361,57,59060.44,15806.24,641,48,Yes
3362,56,52081.31,28149.64,761,12,No
3363,39,55338.9,20937.78,661,24,Yes
3364,47,47867.06,18668.89,717,12,No
3365,54,61261.57,15927.48,554,48,Yes
3366,31,50991.81,3000.0,732,36,No
3367,32,42509.01,24318.01,725,48,No
3368,41,68901.43,11582.96,578,60,Yes
3369,31,69409.37,8653.06,619,60,No
3370,59,76675.48,21982.2,634,60,Yes
3371,48,44634.04,28236.34,666,36,No
3372,25,52786.09,6425.54,631,48,Yes
3373,37,63457.43,28027.16,663,60,No
3374,40,52469.4,12774.35,726,48,No
3375,61,68563.68,25191.45,641,24,No
3376,32,67468.99,24631.59,701,60,Yes
3377,26,67189.43,18346.85,692,60,No
3378,37,81895.01,20238.98,473,36,Yes
3379,39,69661.16,16830.4,623,48,Yes
3380,46,62308.37,22108.3,749,36,No
3381,64,57096.97,22037.65,617,36,No
3382,64,58142.04,12608.92,605,48,Yes
3383,52,44036.85,9137.34,753,24,Yes
3384,26,33514.35,28066.83,691,48,No
3385,56,66956.34,21632.09,782,24,Yes
3386,58,78354.49,26958.69,647,36,No
3387,31,55048.28,14636.77,764,24,Yes
3388,53,83806.41,13404.49,618,24,Yes
3389,44,57352.31,11905.3,500,24,Yes
3390,43,30693.42,18553.94,727,60,No
3391,35,73773.74,21859.57,720,60,No
3392,47,52810.68,15649.4,727,36,Yes
3393,31,75131.68,32518.6,666,48,Yes
3394,37,40837.09,14862.82,783,24,No
3395,34,66180.66,21990.37,741,60,No
3396,47,47993.08,12935.66,738,48,No
3397,38,63021.07,14615.04,689,24,Yes
3398,48,71499.1,19309.3,586,48,Yes
3399,24,68016.02,13338.91,685,12,Yes
3400,27,61040.52,20715.32,705,24,No
3401,55,39323.11,23522.01,822,48,No
3402,29,70955.16,28747.0,699,24,No
3403,28,75471.46,11360.78,607,24,No
3404,37,44355.04,21342.74,713,12,No
3405,37,46559.56,19504.41,768,48,No
3406,53,76103.36,5214.55,800,36,No
3407,52,56873.38,10969.7,673,60,Yes
3408,28,46948.3,23799.58,666,24,No
3409,39,64088.32,9178.75,581,24,Yes
3410,58,50422.13,19412.64,638,24,No
3411,23,62415.63,3020.46,710,24,No
3412,25,53801.9,19176.38,573,60,Yes
3413,33,55087.34,3571.93,823,36,No
3414,51,76655.96,15163.37,655,12,Yes
3415,36,22972.13,16498.09,688,36,No
3416,52,68321.26,20984.2,704,60,No
3417,42,74181.76,17979.59,759,48,No
3418,49,50670.09,10112.8,699,12,No
3419,42,74066.48,10262.28,605,12,Yes
3420,63,45614.64,7087.13,710,48,No
3421,23,50100.25,21651.88,759,24,No
3422,30,48372.49,21298.83,617,60,Yes
3423,62,74269.38,25355.27,736,48,No
3424,41,33825.78,15998.87,698,36,Yes
3425,36,84602.21,6125.25,687,36,Yes
3426,32,55425.92,17472.01,635,48,No
3427,22,69223.68,20088.38,664,60,Yes
3428,61,67930.62,10682.01,711,12,Yes
3429,44,62268.48,11441.28,650,12,Yes
3430,55,50989.71,23607.38,611,24,Yes
3431,50,78635.59,20804.97,609,60,Yes
3432,50,52277.23,29062.96,700,36,Yes
3433,55,49031.27,33776.81,714,36,Yes
3434,39,73165.65,7977.53,675,24,No
3435,28,62186.24,16649.06,807,36,No
3436,46,80367.32,20989.08,561,24,Yes
3437,60,59059.99,22908.59,707,24,Yes
3438,27,50236.87,28127.05,551,48,Yes
3439,50,64121.15,25829.0,673,12,Yes
3440,27,53285.74,29107.44,698,60,Yes
3441,23,50671.16,20490.88,668,60,Yes
3442,21,72478.32,14971.97,543,12,Yes
3443,56,87473.33,35599.65,673,60,Yes
3444,45,56303.07,21226.6,680,36,No
3445,57,45378.88,18065.22,743,36,Yes
3446,21,57698.15,11422.25,580,60,Yes
3447,35,67722.02,21275.75,781,48,No
3448,57,63862.19,28035.92,504,60,Yes
3449,33,77913.48,15996.28,589,24,Yes
3450,60,69976.35,18932.96,692,24,No
3451,28,43448.86,21993.25,702,12,Yes
3452,25,52600.22,23777.4,786,36,No
3453,29,39287.49,17921.32,694,48,Yes
3454,21,77170.19,16851.13,673,60,No
3455,56,30121.69,15913.9,711,24,No
3456,55,40750.02,11147.23,516,36,Yes
3457,22,52322.96,13838.58,609,36,Yes
3458,60,68458.76,13623.47,598,48,No
3459,43,52175.2,7662.58,747,48,No
3460,29,54521.56,27943.56,771,48,No
3461,54,54817.08,22876.54,811,48,No
3462,34,62591.74,21137.82,720,24,No
3463,24,41692.33,30436.38,742,48,No
3464,50,45792.34,25742.78,687,36,Yes
3465,51,85213.86,13683.07,645,36,Yes
3466,58,66035.99,29387.13,604,60,Yes
3467,31,71411.73,27778.09,598,36,Yes
3468,55,60870.43,11056.63,584,36,Yes
3469,28,57895.8,27222.25,731,24,Yes
3470,23,66856.96,16262.0,651,36,Yes
3471,34,70914.21,27977.19,629,12,Yes
3472,33,72691.14,17296.43,538,36,Yes
3473,52,58101.61,15733.34,616,60,Yes
3474,54,74330.65,16557.81,660,60,No
3475,39,23006.75,12222.65,572,48,Yes
3476,58,73384.31,8157.15,850,24,No
3477,36,53596.41,3000.0,586,60,Yes
3478,22,68300.74,11562.62,761,12,No
3479,60,50260.08,41044.99,672,12,Yes
3480,37,40099.58,23826.09,640,48,Yes
3481,54,65095.56,34913.78,663,24,Yes
3482,62,37477.04,17454.4,681,24,Yes
3483,36,54004.84,16253.43,696,36,No
3484,58,47813.55,33732.33,611,12,No
3485,22,57374.51,23006.1,719,12,Yes
3486,22,71958.14,12357.8,660,12,No
3487,46,52652.32,25063.34,587,12,No
3488,33,64718.66,30007.08,650,60,No
3489,51,71090.19,8577.02,779,24,No
3490,54,50891.17,23717.27,695,36,No
3491,59,51108.7,9106.2,680,60,Yes
3492,23,80539.93,29574.04,652,24,No
3493,28,58809.17,21845.59,658,48,No
3494,43,67637.08,25037.29,695,12,No
3495,34,67523.42,18260.45,661,36,Yes
3496,47,42030.19,5747.18,712,24,No
3497,49,48586.86,16468.54,703,48,No
3498,59,65630.21,27438.72,596,12,Yes
3499,59,28990.28,35949.03,717,48,No
3500,21,56830.54,22258.32,613,48,Yes
3501,37,47020.74,14509.18,610,60,Yes
3502,61,76657.59,24285.62,678,48,Yes
3503,50,65191.73,26719.16,698,60,No
3504,33,77868.69,21062.03,723,60,Yes
3505,41,59413.13,20569.71,529,48,Yes
3506,39,58291.66,21708.87,735,24,No
3507,39,55426.06,20348.4,709,48,No
3508,45,52453.96,22382.25,629,48,Yes
3509,42,100269.85,34620.51,663,24,Yes
3510,51,72107.54,3733.58,694,12,No
3511,37,44007.17,18092.35,436,36,Yes
3512,43,99589.63,12541.17,592,12,Yes
3513,52,53925.3,29446.42,761,48,No
3514,30,64817.28,18872.94,638,12,Yes
3515,30,74093.96,24477.64,674,36,No
3516,56,36930.69,31418.45,672,12,No
3517,28,47590.1,11351.92,730,36,No
3518,40,84722.47,15779.86,652,12,Yes
3519,52,56627.57,30592.66,657,60,No
3520,34,74980.05,11031.5,693,48,No
3521,48,53197.97,16049.76,739,36,No
3522,44,58574.11,7197.16,761,48,No
3523,35,86778.85,30906.91,658,60,Yes
3524,42,66562.68,15350.03,646,12,No
3525,50,54827.28,22809.28,670,48,No
3526,24,49749.55,25407.84,773,12,No
3527,33,51121.87,13574.11,734,12,Yes
3528,43,78623.4,4768.0,646,48,No
3529,28,71482.47,18244.29,567,36,Yes
3530,38,42769.85,18113.38,757,36,No
3531,32,61307.68,19515.97,765,48,No
3532,51,58997.75,19560.14,602,36,Yes
3533,34,64741.39,16009.82,649,24,Yes
3534,54,50946.43,15699.7,741,12,No
3535,38,76467.08,22381.63,707,48,No
3536,54,59979.91,13409.14,540,60,Yes
3537,31,65601.55,19237.41,601,48,Yes
3538,61,48229.65,15496.33,721,48,Yes
3539,32,48985.3,22364.84,697,12,Yes
3540,35,99862.67,28868.61,727,60,No
3541,51,87001.2,29195.02,735,12,No
3542,49,58954.78,30314.33,697,36,No
3543,46,82995.06,17327.26,709,48,No
3544,38,78191.06,17999.62,640,12,No
3545,52,50621.83,9848.38,688,24,Yes
3546,42,49126.0,17259.61,702,48,No
3547,58,70030.15,17545.3,799,36,No
3548,37,63900.91,15062.82,622,12,No
3549,43,53969.93,15025.65,731,12,No
3550,44,70818.4,6418.41,672,24,No
3551,28,38362.76,9264.7,732,36,Yes
3552,61,61725.02,20356.35,672,24,No
3553,26,41416.15,20656.59,762,48,No
3554,25,41910.13,23864.45,628,60,No
3555,64,49398.53,17928.84,690,12,No
3556,49,65449.31,20093.23,711,24,No
3557,48,49871.44,30004.08,632,12,Yes
3558,31,41728.37,19576.79,701,12,No
3559,21,67158.74,14943.45,750,24,No
3560,63,82391.21,10472.42,675,12,Yes
3561,39,69582.76,26379.84,733,36,Yes
3562,29,87026.98,6373.26,633,36,No
3563,47,81137.68,13292.65,603,60,Yes
3564,54,52688.58,23348.63,729,36,No
3565,64,69482.4,4747.57,641,24,No
3566,24,58625.54,15085.16,563,36,Yes
3567,56,75931.5,21033.34,627,60,No
3568,38,58622.83,16933.3,774,48,No
3569,35,48169.55,12138.49,754,48,No
3570,33,80601.09,15252.45,602,24,Yes
3571,39,64766.93,26535.87,578,60,Yes
3572,26,50047.05,34651.02,651,36,Yes
3573,32,52519.11,21115.91,753,60,Yes
3574,57,49951.19,4093.72,666,12,No
3575,37,44973.79,24544.82,667,60,No
3576,43,52837.27,16828.93,637,36,No
3577,46,65595.32,11236.62,661,24,No
3578,49,60960.91,13597.82,739,12,No
3579,53,53426.75,13937.68,686,60,No
3580,47,82432.61,8713.22,666,48,No
3581,45,29840.5,19495.45,726,36,No
3582,30,64592.04,34625.17,685,24,Yes
3583,43,57858.61,11206.47,747,36,No
3584,41,45447.28,34378.78,632,60,Yes
3585,41,65466.82,21664.93,699,24,No
3586,63,56703.78,19256.82,742,48,No
3587,33,78706.1,17424.32,789,12,No
3588,57,73020.98,13550.85,603,60,Yes
3589,53,88591.96,22334.82,668,24,Yes
3590,44,52750.23,24175.83,588,12,Yes
3591,64,80948.32,3000.0,612,24,Yes
3592,31,42512.18,40344.31,681,60,Yes
3593,37,58340.45,5512.11,538,24,Yes
3594,24,53021.29,15821.37,709,48,Yes
3595,45,69036.68,3000.0,719,24,No
3596,50,68674.14,17856.73,675,60,No
3597,29,46490.71,16308.29,621,24,No
3598,41,69872.88,15906.45,663,12,Yes
3599,40,54292.66,22434.67,828,12,No
3600,39,47748.04,18049.51,644,36,Yes
3601,39,59823.28,24307.35,625,36,Yes
3602,32,37847.34,10101.35,518,48,Yes
3603,57,73969.6,20619.07,753,12,No
3604,62,59165.69,14946.55,593,36,Yes
3605,37,59493.82,17037.28,686,24,No
3606,57,58692.5,22162.79,827,48,No
3607,59,84702.75,15965.55,706,60,No
3608,48,82783.17,19158.67,705,36,No
3609,61,80261.42,10766.04,657,36,No
3610,55,58724.38,28764.1,702,12,No
3611,38,43265.63,25827.55,685,48,No
3612,34,59760.31,20799.87,718,12,No
3613,55,64716.01,18058.72,511,12,Yes
3614,64,72189.15,19165.03,707,48,Yes
3615,61,64667.74,28592.19,710,24,No
3616,27,44602.59,25260.84,850,36,No
3617,61,51968.77,28726.75,680,12,No
3618,33,50607.95,17264.87,696,36,No
3619,38,68085.8,23867.19,708,48,No
3620,57,68453.96,29509.39,710,24,No
3621,33,70419.48,12590.83,594,60,Yes
3622,56,64515.54,12087.66,737,24,No
3623,51,29112.01,22201.64,616,48,Yes
3624,22,34112.1,10120.46,708,24,Yes
3625,36,57897.19,5473.4,620,60,Yes
3626,29,61471.17,29397.17,664,12,No
3627,29,78804.98,30791.19,647,24,Yes
3628,58,61166.93,10559.84,663,48,Yes
3629,31,45360.76,8544.11,674,24,No
3630,42,69932.47,14774.48,706,60,No
3631,53,59741.22,30022.47,673,48,Yes
3632,56,53969.18,16714.09,741,24,No
3633,43,35781.01,20757.56,643,48,No
3634,54,61277.81,22599.37,710,60,Yes
3635,29,63432.27,21390.78,622,12,Yes
3636,44,45057.81,31952.57,805,60,Yes
3637,28,71165.37,14240.87,710,12,No
3638,27,69821.95,19182.35,631,36,Yes
3639,56,60733.69,21859.41,801,60,No
3640,38,60175.84,19608.03,716,12,No
3641,23,74190.57,10247.19,631,36,No
3642,48,65512.96,8219.72,671,36,No
3643,26,49466.17,8052.18,600,36,No
3644,64,57035.28,25810.04,600,48,Yes
3645,64,68352.74,13436.78,765,60,Yes
3646,41,29515.19,23754.2,617,60,Yes
3647,48,46027.11,20693.94,586,60,Yes
3648,60,70232.06,12201.14,725,60,No
3649,21,78133.16,12400.81,796,48,No
3650,56,75315.73,21072.11,761,60,No
3651,41,73399.4,20621.48,840,12,No
3652,63,61946.16,23936.26,850,36,No
3653,55,44566.45,16339.96,617,48,Yes
3654,33,57050.65,13226.34,658,48,Yes
3655,30,30100.96,20878.96,570,60,Yes
3656,64,79509.84,31359.35,599,36,Yes
3657,30,47743.31,4986.57,755,12,No
3658,33,51999.81,13607.58,699,36,Yes
3659,57,75879.29,24723.52,782,24,No
3660,58,35780.6,21731.89,619,36,Yes
3661,44,42158.96,24840.15,642,12,Yes
3662,22,64019.57,16562.76,722,12,No
3663,42,67805.71,7104.67,754,12,No
3664,37,58924.49,33371.94,566,48,Yes
3665,56,59413.75,28670.69,663,48,No
3666,34,79025.67,19806.57,708,24,No
3667,30,69544.78,13266.72,735,36,No
3668,55,67517.55,16075.46,749,60,No
3669,45,71634.7,21832.67,675,24,No
3670,23,55491.15,17986.94,594,60,Yes
3671,58,92597.48,19884.01,545,60,Yes
3672,37,25387.03,32881.1,667,24,Yes
3673,32,81868.82,27389.4,660,36,No
3674,44,73531.61,10633.77,624,60,No
3675,49,63724.32,20615.35,743,48,No
3676,63,61200.43,15837.09,600,48,Yes
3677,45,57666.7,22383.55,634,24,No
3678,56,76551.65,19493.35,762,60,No
3679,46,59402.03,43741.59,626,24,Yes
3680,58,49081.73,23434.09,703,48,No
3681,21,73529.74,18926.53,679,24,Yes
3682,40,83771.49,34744.05,697,60,No
3683,48,31092.46,21644.4,742,60,Yes
3684,36,95356.38,7850.21,703,48,Yes
3685,37,44449.03,19004.42,583,12,Yes
3686,60,45595.53,24909.63,595,12,Yes
3687,48,41326.65,23876.24,701,36,Yes
3688,32,60012.74,28041.4,616,48,Yes
3689,47,40804.23,21229.73,747,36,No
3690,62,42626.1,20664.89,702,48,No
3691,50,49671.75,8780.2,560,60,Yes
3692,61,62076.84,32227.38,812,48,No
3693,54,63522.8,17555.17,654,24,Yes
3694,57,78617.96,12163.72,665,36,No
3695,26,78272.23,41023.26,710,48,No
3696,27,75369.17,33440.69,674,36,No
3697,52,56075.74,16418.01,747,48,No
3698,52,32382.27,4954.63,609,12,Yes
3699,45,32050.28,14252.23,760,36,No
3700,53,75265.95,32633.08,728,60,No
3701,27,72656.32,21413.71,626,60,Yes
3702,32,50749.43,9204.51,698,48,Yes
3703,36,38388.96,26271.85,765,60,Yes
3704,36,44292.73,18321.14,717,60,No
3705,63,62620.41,14810.38,690,36,No
3706,56,62648.41,15417.28,724,48,No
3707,33,75637.97,30451.14,729,36,No
3708,27,53244.68,24373.09,645,48,Yes
3709,56,56339.46,8111.54,691,60,No
3710,29,76879.82,22937.51,739,48,No
3711,52,28123.58,20860.92,689,48,No
3712,31,64761.79,16636.74,630,24,Yes
3713,28,54986.57,17058.55,700,48,No
3714,53,70691.4,13079.58,653,24,No
3715,43,67689.1,14699.79,721,36,No
3716,45,49555.36,22317.79,780,24,No
3717,28,52389.98,17779.44,727,36,No
3718,42,25470.37,24365.45,622,48,Yes
3719,24,71249.87,13720.16,701,36,No
3720,60,63596.61,25659.96,499,60,Yes
3721,23,80977.69,30515.56,673,48,No
3722,49,54009.0,19945.73,746,24,No
3723,61,73715.03,24165.01,708,12,No
3724,49,43951.11,24477.14,688,48,Yes
3725,54,20000.0,15983.22,829,60,Yes
3726,54,58582.29,24506.92,561,36,Yes
3727,48,51499.77,3000.0,576,24,Yes
3728,33,44237.68,3000.0,714,24,No
3729,35,73471.58,17364.17,743,60,No
3730,43,78123.7,25067.73,746,60,No
3731,64,61581.32,19319.57,640,48,Yes
3732,46,57262.21,25966.99,621,12,Yes
3733,24,60940.63,10386.11,611,12,Yes
3734,46,50206.11,27062.72,703,36,No
3735,60,68438.94,33030.5,611,24,No
3736,29,36909.42,14428.72,758,48,Yes
3737,25,43903.83,26167.99,678,24,Yes
3738,52,48131.08,20182.55,631,48,Yes
3739,40,68120.33,23534.72,631,60,No
3740,31,55462.65,33014.49,573,36,Yes
3741,35,80405.86,22618.43,624,60,No
3742,52,72049.65,26115.54,641,24,No
3743,48,47983.6,9895.64,709,36,Yes
3744,42,69501.99,25869.13,673,48,Yes
3745,61,53876.89,32880.06,620,48,Yes
3746,37,67097.71,12612.0,594,36,Yes
3747,46,72776.58,17415.81,663,60,No
3748,64,76720.72,25489.01,536,36,Yes
3749,27,63030.32,23582.27,658,60,No
3750,62,84001.86,9122.18,758,36,No
3751,46,66619.72,21319.29,666,60,Yes
3752,45,62025.78,17338.55,691,12,Yes
3753,30,55462.28,12250.76,683,36,No
3754,39,50530.36,30853.8,583,60,Yes
3755,31,66298.26,20043.68,803,24,Yes
3756,33,61511.36,27864.39,651,24,No
3757,28,63912.38,10612.7,680,36,No
3758,60,67211.19,24711.57,634,36,Yes
3759,24,63849.02,28493.52,760,48,No
3760,51,90199.43,18062.81,578,60,Yes
3761,48,52080.53,16022.56,771,36,No
3762,31,66484.4,9565.83,659,24,No
3763,63,56584.6,13055.58,643,24,No
3764,21,23077.92,16378.93,636,24,Yes
3765,58,57097.91,12192.71,807,60,No
3766,44,45952.54,13856.43,568,12,Yes
3767,51,58997.66,21264.78,643,36,No
3768,61,59603.96,22222.31,590,12,Yes
3769,46,65780.37,28726.76,553,60,Yes
3770,25,52047.31,13905.81,771,36,Yes
3771,40,53923.61,20185.48,678,48,No
3772,61,70510.4,16658.43,599,36,Yes
3773,31,47864.12,16093.08,738,36,No
3774,53,32423.21,17470.89,652,36,Yes
3775,58,62355.47,18430.6,635,36,No
3776,47,76062.73,22003.17,720,36,No
3777,54,70337.71,17357.14,650,60,Yes
3778,35,62632.26,29818.65,613,36,Yes
3779,52,78759.68,6364.8,729,60,No
3780,41,76230.26,28431.63,670,36,No
3781,25,55036.28,17051.97,732,36,No
3782,26,63712.83,18489.34,652,60,No
3783,58,64356.9,19923.08,751,36,No
3784,42,58698.74,25645.14,681,24,Yes
3785,38,77013.71,12957.67,754,36,No
3786,34,57717.89,14745.13,752,48,No
3787,30,52495.82,24004.48,767,60,No
3788,33,21126.88,6414.57,685,36,Yes
3789,51,48025.44,19726.67,707,36,Yes
3790,50,40268.73,13618.16,664,60,Yes
3791,23,59394.06,11934.17,617,12,No
3792,50,41194.66,6892.29,820,24,No
3793,26,69130.27,26178.42,627,24,Yes
3794,49,76626.56,21270.61,743,36,No
3795,28,59532.65,14621.75,731,60,Yes
3796,64,45239.73,18683.54,693,48,No
3797,63,64296.01,11256.94,669,36,No
3798,64,88402.13,15710.51,670,24,No
3799,53,83737.21,18413.23,634,36,Yes
3800,37,38908.82,20511.6,687,60,Yes
3801,31,38352.28,23136.51,597,48,Yes
3802,33,34506.95,5553.18,732,12,No
3803,31,42945.31,23161.41,664,48,Yes
3804,51,63773.89,6196.03,613,36,No
3805,48,51649.59,23452.27,591,24,Yes
3806,64,47419.95,18293.51,671,60,No
3807,26,75586.65,28731.68,673,36,No
3808,61,67951.4,14604.22,644,12,No
3809,36,34429.46,26246.72,715,60,No
3810,24,74725.87,10660.85,704,60,Yes
3811,55,67590.52,20847.1,684,60,Yes
3812,46,67923.95,3695.99,615,36,Yes
3813,32,51442.89,27064.5,628,12,No
3814,31,57190.44,33814.99,582,36,Yes
3815,57,30409.18,14414.22,667,60,No
3816,45,73004.8,20981.04,719,60,No
3817,38,45016.09,23550.7,595,24,Yes
3818,39,46940.56,7597.96,641,48,No
3819,43,46737.88,14007.15,676,36,No
3820,58,87006.02,13511.92,719,12,No
3821,38,49969.44,39256.51,577,60,Yes
3822,46,74133.9,28366.42,835,36,No
3823,26,59640.12,18263.34,733,48,No
3824,24,47563.35,26232.33,638,36,Yes
3825,64,44844.0,21690.0,605,48,No
3826,49,50567.16,24744.3,700,36,No
3827,54,58883.08,11571.89,713,24,Yes
3828,37,69026.06,30987.01,611,36,Yes
3829,63,52935.12,13858.08,602,24,Yes
3830,63,52373.82,14272.22,617,48,Yes
3831,36,46782.67,24721.82,685,60,No
3832,22,42089.37,22766.09,685,60,Yes
3833,54,40834.63,20185.25,832,36,No
3834,28,74820.43,26716.8,528,12,Yes
3835,33,52067.41,10711.56,633,36,Yes
3836,62,53395.86,34754.83,643,24,Yes
3837,28,50000.81,15994.76,714,24,No
3838,50,55247.16,19292.71,717,48,No
3839,52,65566.11,34878.61,666,36,No
3840,56,52696.79,14324.48,786,48,No
3841,50,62711.1,28184.34,602,12,Yes
3842,21,81273.13,18285.42,631,60,Yes
3843,63,47705.04,13265.32,588,60,Yes
3844,59,53407.98,16930.09,670,36,No
3845,37,69615.9,24530.24,657,48,No
3846,40,82459.44,28114.13,735,48,No
3847,44,41365.35,21804.85,810,12,No
3848,42,34487.94,7216.45,784,48,No
3849,49,59990.9,25084.25,594,24,Yes
3850,42,58441.85,18862.95,684,24,No
3851,64,70502.54,11180.14,734,24,No
3852,29,68213.41,22771.15,727,36,No
3853,57,59490.55,29070.72,842,24,No
3854,30,75738.22,20053.75,665,24,Yes
3855,56,49784.74,27386.66,685,60,No
3856,57,63173.71,23699.17,837,36,No
3857,48,41764.39,23802.43,709,24,Yes
3858,48,59368.08,17556.1,638,12,Yes
3859,62,38083.03,26549.57,612,24,Yes
3860,63,43262.35,27313.43,695,36,No
3861,41,85641.78,26341.34,755,48,No
3862,44,32631.94,17489.71,754,60,No
3863,62,56750.22,27880.64,619,60,Yes
